name,time,last_buy_price,stop_loss_percent,close,highest_price,matr,matr_multi
913256171,2019-02-07 09:31:00,122.8,0.0,119.0065,0.0,0.0,0.0
950052670,2019-02-07 09:31:00,52.3,0.0,50.735,0.0,0.0,0.0
913256878,2019-02-07 09:31:00,81.52,0.0,80.9,0.0,0.0,0.0
913323444,2019-02-07 09:31:00,73.485,0.0,73.0,0.0,0.0,0.0
913323461,2019-02-07 09:31:00,175.69,0.0,174.28,0.0,0.0,0.0
913255610,2019-02-07 09:31:00,83.88999999999999,0.9552529051850509,87.55,94.08,2.5849631547490124,1.1054524992946033
913257106,2019-02-07 09:31:00,91.4034,0.9753285776545065,92.09,93.39,1.7820378639964904,0.6988418467303306
913256955,2019-02-07 09:31:00,80.2,0.9433715142241177,87.27,91.74,2.9528097500753527,1.3428595449376237
913323558,2019-02-07 09:31:00,75.24,0.9625105399990291,83.72,87.48,2.813998350150117,0.6558336900110306
913256187,2019-02-07 09:36:00,139.21,0.9732158918008303,150.47,153.65,4.008536291979807,0.7682192642224963
913256450,2019-02-07 11:34:00,58.57000000000001,0.9572528208961023,60.48,62.115,1.265928138259205,1.290160186831624
913323312,2019-02-11 14:45:00,24.32,0.9370510689212175,23.29,24.35,0.7586397240648509,1.3967073356809994
913257170,2019-02-11 14:49:00,25.09,0.9268251615025265,24.19,25.48,0.7912287411620018,1.6300043736307912
913256714,2019-02-13 09:59:00,58.87,0.9796366796747638,57.56,0.0,1.2223437198893194,0.38457339193736256
913256714,2019-02-13 10:29:00,57.54999999999999,0.9796366796747638,56.33,0.0,1.2223437198893194,0.38457339193736256
913256773,2019-02-14 09:31:00,58.300000000000004,0.9739988840527423,58.24,59.39,0.9799683967366267,0.8068276135950363
913323573,2019-02-19 09:31:00,287.04,0.9845266523706965,301.51,308.525,6.838518229858728,0.4831536076442722
913323368,2019-02-20 09:31:00,391.39,0.9563496104370296,382.05,394.335,8.557053637989412,0.6174065384934535
913256311,2019-02-20 09:35:00,49.69,0.950469322197089,53.17,54.15,0.8791681187306456,1.1105899450021677
913256407,2019-02-21 14:47:00,97.3046,0.9450017058654262,98.02,100.12,1.6374502938133082,1.268350946593269
913256422,2019-02-25 12:30:00,127.3103,0.9536905178705077,125.98,129.67,2.73426330254912,1.3406318162921058
913324169,2019-02-27 09:31:00,55.87,0.9475747680203725,54.77,56.68,1.0826157543282937,1.584503640104306
913324101,2019-02-27 09:51:00,47.96,0.949772655555348,50.11,52.24,1.8480604467404385,1.1314866800447738
913255758,2019-02-28 12:01:00,92.85,0.9345612873739185,93.85,97.0599,1.5848139509278498,2.008006882702903
913255699,2019-03-01 09:48:00,119.81000000000002,0.9693922855798127,135.44,139.04,3.3611451225674274,1.0234287245013252
913323457,2019-03-01 10:22:00,61.56,0.9312752015899983,67.6,70.32,1.1908012039814617,2.2622097104267103
913323916,2019-03-04 10:31:00,126.63000000000001,0.9741477579874148,123.26,0.0,2.977659664950887,0.6388227820067502
913323916,2019-03-04 11:45:00,123.3859,0.9741477579874148,120.19,0.0,2.977659664950887,0.6388227820067502
913256186,2019-03-04 11:57:00,159.46,0.9347235763494387,178.485,184.97,3.4911285082807337,1.8554363462792456
913256164,2019-03-04 12:18:00,246.92,0.9475260281476998,253.39,264.46,7.27181102293431,1.5035693462512119
913257399,2019-03-05 14:32:00,116.95,0.9645331780181325,115.54,117.75,2.618145236167392,0.8366165615588864
913256396,2019-03-06 09:31:00,106.21,0.9299253474434956,104.38,107.14,1.5516293750755736,1.5446688983465227
913256419,2019-03-06 09:55:00,35.08,0.9248938804115489,36.95,39.13,0.7542220890291527,2.874323395097229
913256365,2019-03-06 10:23:00,182.49,0.9480470365565139,204.0,209.45,2.6778481928160196,2.0313462551941104
913323916,2019-03-06 10:32:00,122.52,0.9650419245238528,121.21,124.212,3.2010075682484698,0.9000000504341653
913323680,2019-03-07 09:52:00,164.8,0.9376965817275015,175.96,181.16,2.8057500484224778,1.8129802650332763
913323573,2019-03-07 13:10:00,312.51,0.9793265409310498,306.0,0.0,6.1622716678849025,0.6064334537855688
913323483,2019-03-08 09:31:00,91.83,0.9586215658145693,101.975,104.17,1.7347600487261643,1.2635253711637033
913323444,2019-03-08 09:31:00,73.2236,0.943647328147489,75.57,77.845,0.9161404736377938,2.1584816511235068
913323930,2019-03-08 09:31:00,460.01000000000005,0.950889885216072,440.875,462.0,16.94911777723313,0.9567226879878953
913323573,2019-03-08 09:31:00,305.98,0.9757491649002124,297.0,312.51,6.295680834464551,0.7326248531128096
913256714,2019-03-08 09:32:00,56.71,0.9157974855569045,54.87,58.02,1.0884558651527576,2.76184187022731
913324581,2019-03-18 11:27:00,50.625,0.9606928784465955,56.1,56.89,0.6541937302384758,1.1341260193263165
913256365,2019-03-22 09:31:00,202.81000000000003,0.956662019220304,202.6892,208.45,2.749783233342233,1.6450471738129044
913323461,2019-03-22 10:49:00,180.255,0.9689876405844298,180.735,186.585,5.2777673641680565,1.0773103312770322
913255758,2019-03-22 11:16:00,97.55,0.9612521274779402,97.16,99.29,1.5313969837937396,1.3580442858529567
913256260,2019-03-25 09:31:00,46.15,0.9549100030958899,61.31,63.24,1.055816242140107,1.7340624065476602
913256186,2019-03-25 09:31:00,178.0,0.9296652685018895,175.56,184.11,3.17820084379788,2.505577173621049
913324169,2019-03-25 09:31:00,55.24,0.9537897679992021,53.79,55.35,1.0808076151434218,1.167607454160692
913256878,2019-03-28 11:28:00,85.43,0.9448379067659619,85.19,87.54,1.8682158792882642,1.2376320021874827
913254235,2019-04-09 10:02:00,25.670100000000005,0.9191987102794248,27.785,29.9498,1.1779192506545855,1.797419075840079
913256311,2019-04-10 15:51:00,64.38,0.9768537599328782,64.11,64.64,0.9792968656918424,0.5124848796185472
913256281,2019-04-11 10:09:00,91.845,0.9570317501107043,91.2898,92.82,2.2467337299779966,0.6152091792978458
913323930,2019-04-17 09:37:00,505.18,0.9567543680545828,498.02,518.02,14.688065065820977,1.345844010366618
913256965,2019-04-17 09:53:00,107.96999999999998,0.9397814826218159,129.59,132.755,2.222212454108272,1.3880919839730632
913324210,2019-04-18 09:32:00,126.46999999999998,0.9449424966038418,136.36,138.93,1.4945153759454557,1.7114744675558995
913323573,2019-04-22 09:34:00,307.52,0.9525497789389136,349.89,359.58,6.965839682469708,1.320966648792848
913257106,2019-04-22 14:44:00,98.71,0.906736299389083,97.36,100.76,1.4270464858806735,2.381427490517419
913256773,2019-04-25 09:31:00,54.83500000000001,0.9655278990992785,55.91,57.15,1.239107455090125,0.857005150314086
913323558,2019-04-25 09:37:00,83.31,0.894727942707456,88.8379,94.39,2.072765186148849,2.6341176802726785
913323467,2019-04-26 09:33:00,172.83,0.9699959517453375,176.4,179.495,4.086349276704149,0.6774197543592
913256186,2019-04-30 09:32:00,194.075,0.9586241469708711,192.05,195.24,3.016394638511131,0.7963039259782624
913323461,2019-05-01 09:59:00,207.26,0.9724470505702214,206.01,208.8,4.9006631884487994,0.552079691710486
913256407,2019-05-01 15:54:00,110.02,0.9445241459298093,109.71,111.61,1.7376722250194414,1.0734645082172003
913255610,2019-05-01 15:55:00,97.04,0.9604021375243307,105.01,107.6999,2.998323900578783,0.8773149828806042
913323368,2019-05-02 09:31:00,398.76,0.906559057791494,373.99,414.63,8.098061510470517,4.265437000981856
913256365,2019-05-03 09:31:00,216.26,0.9727271904781649,218.6,219.95,2.8034241011557395,0.44557893678757043
913256450,2019-05-06 09:31:00,70.64,0.8961215597572696,67.19,71.68,1.2090663497692977,2.4733604722508784
913257034,2019-05-06 09:31:00,232.46,0.9760985502254926,228.68,234.49,6.613268561718954,0.4657396782691958
913323467,2019-05-06 09:31:00,176.8345,0.9677794357120241,174.92,178.98,3.5614132723901015,0.7326424218824737
913323461,2019-05-06 09:31:00,206.92999999999998,0.9510345743082727,199.44,208.81,4.676197093666915,1.0888556992314122
913256773,2019-05-06 09:31:00,62.52,0.9529034684110861,61.615,64.1,1.692616837060548,1.3203259286310132
913256858,2019-05-06 09:32:00,243.26999999999998,0.9473647312423035,244.7,251.265,5.531443324720944,1.1410620175340707
913256714,2019-05-07 09:32:00,63.0,0.9518387664715898,67.74,69.34,1.4095813224250164,1.1303647659963287
913256955,2019-05-07 09:49:00,95.835,0.8944289914342091,94.505,101.35,2.3274236515075426,2.9142609862421422
913255699,2019-05-07 09:49:00,132.98,0.9562049969709203,131.69,135.5388,3.8108179951717185,0.8305774454161542
913323680,2019-05-07 09:52:00,193.74,0.9580513470847456,194.43,197.48,3.3831632744361766,0.8781179170409545
913323483,2019-05-08 09:40:00,117.01,0.9553941946142384,118.72,122.36,2.0065370157403666,1.771866328850429
913256260,2019-05-09 09:31:00,64.62,0.9491483986432148,68.04,70.49,1.4440489313034839,1.4856357572584609
913256171,2019-05-09 09:31:00,135.455,0.9425901540235139,131.89,137.52,3.9509982352601583,1.1639791412765323
913256186,2019-05-13 09:33:00,192.72,0.9002009281229495,187.5,197.05,4.011172199798717,2.3765860225842816
913256187,2019-05-13 10:06:00,177.23,0.9174921023471401,167.295,178.95,4.118197977560326,2.7730194759447877
913324169,2019-05-13 11:54:00,59.06000000000001,0.8564877258530976,53.27,59.29,1.350639109141398,4.4510503745546615
913323444,2019-05-20 09:31:00,83.49,0.9588283093357919,85.0663,86.98,1.418475200439275,0.9502528142824193
913256965,2019-05-23 09:31:00,118.45000000000002,0.9721759664634182,117.2784,118.855,2.291482205684776,0.4344158388303261
913254235,2019-05-23 09:31:00,27.54,0.9844545041007119,26.96,27.59,1.116085033825188,0.24351476264195399
913323524,2019-05-23 09:37:00,99.36,0.9319212424817437,102.685,109.44,3.1699970095822696,2.1214652635106703
913256164,2019-05-29 09:31:00,318.3789,0.9130615930558916,300.97,334.64,10.245931417072242,2.6464391552987827
950052670,2019-05-29 09:31:00,54.66,0.9625515807033762,53.555,55.1,1.8680344719542223,0.6705346148035056
913324581,2019-05-29 10:45:00,58.49,0.8842465864295216,57.645,59.615,0.7811912650622006,2.519535926110198
913256878,2019-05-29 11:12:00,77.84,0.9221613034890801,79.0,84.04,2.393848792208821,2.084906470340966
913324210,2019-05-29 11:54:00,143.14,0.9324381264565734,139.53,144.4403,2.0745319217334344,2.365530820360373
913256363,2019-06-03 09:55:00,61.975,0.9518673950981836,60.76,62.325,1.4055904841003848,1.0757082175037131
950052670,2019-06-03 09:58:00,56.07000000000001,0.9626941297278386,53.87,0.0,1.87700332903915,0.6524730494987553
913323916,2019-06-05 10:27:00,108.9,0.9666173986465078,105.21,0.0,3.9695402507935054,0.7567113817035644
913256311,2019-06-11 11:29:00,66.83,0.9655614040332479,74.32,75.5,1.4057961243509616,0.8109905745429437
913257501,2019-06-13 10:06:00,66.915,0.8959000097849092,65.95,71.68,2.2361719838599985,2.512648664563432
913323916,2019-06-14 09:31:00,107.64000000000001,0.9239751118322426,103.97,114.01,3.706954354773187,1.982687857109442
913256965,2019-06-14 09:31:00,114.34,0.9768354425601156,112.63,114.95,2.3362907421355037,0.4041017667206377
913323368,2019-06-18 12:07:00,389.99,0.9583349819235274,383.53,391.15,6.7069318460133625,1.113464433443772
913256281,2019-06-19 09:34:00,84.5,0.9715513923673595,85.35,86.63,2.326035139033881,0.5388238720089553
913256616,2019-06-21 09:48:00,148.5,0.9316349103453198,151.8273,157.5,4.495943049502582,1.2435398238319042
913323516,2019-06-21 09:59:00,5.725,0.9625627912890597,5.64,5.765,0.12316525502792468,1.0117043927905698
950052670,2019-06-24 09:53:00,54.5,0.9460249932821934,52.436,54.87,2.25520953832209,1.069335544381413
913323930,2019-06-24 09:59:00,628.11,0.934600260895815,623.0071,671.075,24.1049186715567,1.9716836415362715
913256171,2019-06-25 09:37:00,122.07,0.935496689141614,126.39,132.77,4.292404749580356,1.468946866645248
913256407,2019-06-25 12:37:00,110.95,0.9495289017731924,109.63,113.375,2.245096995673994,1.6642641074469802
913256260,2019-06-25 12:43:00,68.46,0.9378163303726805,70.51,73.0879,1.5746574519790857,1.6298347527205355
913255610,2019-06-25 15:19:00,94.9318,0.9457204191352193,95.65,99.59,3.071370090097741,1.2667147412798951
913256419,2019-06-25 15:53:00,39.81,0.9102153287615296,38.9311,40.55,0.6934353718974821,2.3326764968800227
913324154,2019-06-28 10:47:00,47.3,0.9703683142274269,46.74,47.57,1.267156912021771,0.6402507122647048
913323558,2019-07-02 09:35:00,70.8129,0.963695221934457,81.16,84.5,2.5317729094548804,1.3099714570308287
913256186,2019-07-02 13:30:00,199.55,0.9550329018272434,207.01,211.63,4.276775720991687,1.074184753441621
913324154,2019-07-03 09:37:00,47.98,0.9700411684628314,47.95,48.815,1.263499903685069,0.6473193384105211
913323483,2019-07-05 09:31:00,132.08,0.9693241906826512,132.83,135.24,2.565248745848193,0.7196681954061073
913323524,2019-07-05 09:47:00,107.65,0.9543921040123575,115.76,118.49,2.5763085422484657,1.0187173216910135
913256171,2019-07-08 09:33:00,131.685,0.9353384186119998,128.08,134.84,3.97716502796658,1.6832276909927535
913256042,2019-07-09 09:31:00,30.305,0.958885097207941,30.5852,31.5,0.6477546349094362,1.0270591209016775
913256878,2019-07-11 09:31:00,82.95,0.9687025674863036,83.83,85.06,2.3615055334816732,0.5053645525051315
913256965,2019-07-11 10:17:00,119.67680000000001,0.9509737414536221,118.95,120.99,1.851091256278504,1.0818517882007648
913256714,2019-07-16 10:16:00,75.14,0.9383924282695082,75.1,76.47,1.0553772816732978,1.2577041981595674
913256365,2019-07-16 15:09:00,236.92,0.9604133642147576,241.37,243.77,3.0537968935919544,0.7689609619687775
913257170,2019-07-17 09:31:00,27.030000000000005,0.9190729459156831,26.09,27.4566,0.594119254463468,2.110180688954087
913256616,2019-07-17 09:37:00,150.52,0.952896840607612,146.55,153.0,4.753439366591426,1.1875131732225295
913323680,2019-07-17 10:11:00,215.37,0.9403014994853535,217.38,221.78,3.4837708632367526,1.2534973598518757
913256419,2019-07-18 13:25:00,40.35,0.9272716167002536,39.3,41.1,0.7053897741163881,2.4842152584223713
913323444,2019-07-22 09:31:00,85.63,0.939207589336678,84.74,86.15,1.1402278484437987,1.182619391474886
913324210,2019-07-22 09:32:00,150.26,0.9360714650813003,151.4379,153.82,1.9046620095712663,1.247018831723196
913256260,2019-07-23 09:51:00,72.77,0.920054678344799,71.25,75.58,1.3384813253022803,3.2293048938349895
913324169,2019-07-25 09:31:00,56.02,0.9614779511437086,64.58,65.73,1.1486515627306229,0.9486251173785849
913256955,2019-07-25 09:31:00,82.54,0.9866716658917084,98.01,100.06,2.3105715257007504,0.3027833117718615
913256396,2019-07-25 09:31:00,97.65,0.8809601354852375,96.9,102.62,1.32284735767705,4.0905394055981885
913256164,2019-07-25 09:31:00,283.53,0.9058069246447524,218.33,288.81,8.39942919089608,2.3074047012642462
913323916,2019-07-26 13:08:00,118.38,0.9173836589663824,122.05,133.0,3.6284675403621396,3.01669259580474
913323573,2019-07-29 09:50:00,355.0,0.9550980752471024,348.95,355.87,7.397831469137113,0.9239670923719592
913323467,2019-07-29 10:13:00,178.18,0.9471410540493415,189.79,193.71,3.7938145753758548,0.9897811177590013
913324169,2019-07-31 09:31:00,63.89999999999999,0.9322434815385595,61.93,64.58,1.1002161152423295,2.0330368298245487
950052670,2019-07-31 11:30:00,53.97,0.9695638326389348,52.31,0.0,1.6825011083102785,0.46705140847152193
913323368,2019-07-31 14:45:00,388.33,0.9538064134973486,379.74,390.535,8.746443183272385,1.227134094366977
913323461,2019-07-31 14:49:00,207.685,0.959263713658285,208.545,212.72,5.374635431676213,0.6952895323761895
913256955,2019-07-31 14:50:00,96.42,0.975541822386068,93.98,0.0,2.2127346247797566,0.555622927642827
913255699,2019-07-31 14:51:00,121.34,0.937407955091257,135.23,142.0589,3.4714899945789326,1.9187131731180576
913256858,2019-07-31 14:54:00,283.76,0.9219659079141941,278.68,292.05,4.410295761173953,2.885365818436642
913256773,2019-07-31 14:54:00,65.165,0.9190208306472593,63.78,65.68,1.0824054544993342,1.632665445627347
950052670,2019-08-01 09:31:00,52.67,0.9660385214457486,51.68,54.2,1.769286743430973,0.5262402324069007
913256955,2019-08-01 09:31:00,93.78,0.9690571755954757,94.975,96.73,2.3411107230097734,0.7380444499692682
913257399,2019-08-01 14:22:00,139.25,0.9575771402425016,136.5,139.625,3.137336297206313,0.9847340439069144
913256363,2019-08-02 09:46:00,65.86,0.8831696483415088,64.67,67.88,1.215325183392873,2.639542665485112
913256422,2019-08-02 15:55:00,118.94,0.867175864991921,128.93,144.0,2.75447944482229,5.470586241313124
913255758,2019-08-05 09:31:00,112.435,0.9232791045519759,110.72,120.82,2.468737081141743,2.473003455989874
913257501,2019-08-05 09:31:00,74.57,0.976608337323119,73.03,75.38,2.5647149567312764,0.32335802348023046
913323516,2019-08-05 09:45:00,6.225,0.9303156933393448,6.206,6.38,0.11049385220745708,1.5459227470765753
913255610,2019-08-20 09:34:00,105.495,0.954838574416506,103.015,106.55,3.2717163709178347,0.9861931448939772
913324581,2019-08-20 10:02:00,61.76,0.963673179109585,61.79,62.52,1.0784237744589606,0.6628661856433001
913256171,2019-08-23 15:56:00,114.07,0.908555069864889,115.01,125.51,4.178827819879809,2.495604653664358
913257106,2019-08-27 12:35:00,106.5,0.9362660738816041,103.475,107.94,2.6323714820586406,1.683494571041471
913257501,2019-08-28 09:31:00,77.76,0.955431288395374,73.27,77.76,2.5196829396230918,0.7931666998341905
913256407,2019-08-30 09:31:00,96.4343,0.9496139713359185,98.56,104.23,3.022862852173201,1.5990126015278276
913323573,2019-08-30 09:31:00,339.36,0.9150957398850672,252.255,342.0,10.278737086180158,2.417583154992083
913256171,2019-08-30 10:29:00,112.53,0.9023867526765341,101.32,114.21,4.394597652255449,2.914993763718687
913256450,2019-09-03 09:31:00,30.949999999999996,0.9648367496005159,30.23,31.1,0.7759208892251511,0.6825849503463931
913257399,2019-09-06 09:31:00,145.78,0.972262852660168,151.085,155.32,3.700968557193766,0.6325587757569093
913256616,2019-09-06 13:36:00,172.8664,0.9169754078006591,162.36,172.96,5.045927259422334,2.038600007642345
913323444,2019-09-09 09:32:00,83.18,0.9741711515433478,83.52,84.472,1.414019943943477,0.421629256591317
913256365,2019-09-09 09:52:00,267.85,0.9535644757428648,263.11,268.925,4.947379787695963,1.1585556841994447
913324581,2019-09-09 14:22:00,63.92,0.9002194201379042,63.39,66.05,1.0131318117743902,2.6062687231348893
913324210,2019-09-10 09:32:00,155.75,0.9091047384476175,157.255,164.97,2.5893843672078445,2.6787589162805907
913323483,2019-09-10 10:09:00,139.66,0.9735236994835945,135.9,0.0,3.6308888961110632,0.5493636414145846
913323483,2019-09-11 09:31:00,135.995,0.9710627437749748,135.465,140.54,3.8622539749602733,0.6107528160080329
913323916,2019-09-11 15:22:00,104.99,0.9628815075177799,104.26,107.48,3.3992950545363136,0.9463920718159121
913323558,2019-09-13 09:31:00,83.825,0.971982580871106,82.31,84.05,2.1853737305967136,0.6095003760831891
